Data,Cliente,Perfil do Cliente,Cupom Fiscal,Campanha em Curso,Total Pago (R$),Desconto Total (%),PIX como Forma de Pagamento,Tempo desde a Última Compra (dias),Tempo para Finalizar Compra (min),Categorias Compradas,Comprou Item em Campanha de Marketing
2022-01-16,a7cf2938-d24b-4a3b-b4e3-1b3fb90db7a7,Médio ticket e alta frequência,bc8e2b4f-0967-454a-8046-748e54d052d1,Games,1804.45,0.44,True,5.0,28.5,Eletrodomésticos,False
2022-01-16,a7cf2938-d24b-4a3b-b4e3-1b3fb90db7a7,Médio ticket e alta frequência,6b24553f-3764-47ed-bf44-d384bc67c662,Games,2974.16,0.86,True,0.0,16.0,Games,True
2022-01-16,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,f1895912-b1b2-43e9-a5f4-68beff1fd369,Games,1677.88,1.61,True,,5.7,Informática;Eletrodomésticos,False
2022-01-16,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,649dde45-64a1-4528-a25f-f29098c36160,Games,4766.36,0.7,True,4.0,14.1,Games,True
2022-01-16,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,54d05c2b-e93d-4604-bc0c-a4d79ad28c91,Games,3909.63,9.08,True,15.0,6.6,Games,True
2022-01-16,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,74de9d0d-035f-4c97-b302-9c638dc01955,Games,5239.44,6.44,True,4.0,19.6,Games;Games,True
2022-01-16,ebc2b13a-4fbd-45a7-80ef-011253958557,Médio ticket e alta frequência,08d7c7ad-2a0b-4722-9750-cd8e2bbe47c5,Games,1599.52,2.49,True,,29.6,Eletrodomésticos,False
2022-01-17,3e1be429-60cb-499f-949e-b8b72abe3580,Médio ticket e baixa frequência,fc920c12-c0f4-4ab8-a55f-0869f89befe3,Games,2031.58,9.87,True,2.0,19.3,Livros;Games,True
2022-01-17,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,7a5b6794-9f3c-43a4-8907-3c923eea7241,Games,592.53,2.06,True,7.0,28.7,Livros;Eletrodomésticos,False
2022-01-18,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,32261902-d447-444c-865a-7ad3fc5ed2ca,Games,2473.77,1.71,True,12.0,27.8,Livros;Móveis;Games,True
2022-01-19,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,375dc2dc-f5ea-49cf-8694-b3808660c799,Games,179.97,2.67,True,6.0,17.3,Informática;Informática,False
2022-01-19,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,e7fc3cf7-01f0-424a-84b8-4cb052582c45,Games,162.94,9.47,True,3.0,7.9,Informática,False
2022-01-19,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,96ec86f4-4b15-4530-834d-e87cb6f31f53,Games,4806.84,2.3,True,1.0,6.8,Informática;Games,True
2022-01-19,940ee9da-6a13-4157-8169-6f2fa12d3bbd,Médio ticket e alta frequência,86387ffe-d9df-4f8b-9a63-4358524e498c,Games,4475.13,0.55,True,4.0,20.6,Games,True
2022-01-20,79e076a4-27bf-4507-802c-8cbe1a30f46c,Médio ticket e alta frequência,6cc640f2-e414-4fb3-bcf3-3822d1ae35bd,Games,2651.96,5.29,True,9.0,19.1,Games,True
2022-01-20,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,7435f7bb-04ee-47ad-a85e-9235aa8517a8,Games,2076.44,7.13,True,7.0,17.7,Móveis;Eletrodomésticos,False
2022-01-20,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,4bf9d393-ca5f-4be5-961f-7542b1334e3b,Games,59.49,0.86,True,9.0,18.8,Livros,False
2022-01-20,ebc2b13a-4fbd-45a7-80ef-011253958557,Médio ticket e alta frequência,0c33a9c1-4aa3-4963-b4a4-7b4fbc5082c8,Games,5427.85,0.85,True,4.0,23.7,Móveis;Games,True
2022-01-20,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,8db230f8-69d0-482c-a221-59d0b9a890da,Games,2073.6,6.01,True,4.0,9.2,Eletrodomésticos,False
2022-01-20,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,b04ac444-fe4c-420a-a04d-a6b9c5a74f16,Games,456.61,9.2,True,1.0,6.9,Móveis,False
2022-01-20,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,e2689c70-ccc0-4e52-b8ff-a6232986f592,Games,165.27,7.15,True,4.0,18.5,Livros,False
2022-01-20,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,f0a13ea0-84f9-4ee4-83ba-c25940b3b699,Games,374.62,1.41,True,0.0,15.8,Informática;Informática,False
2022-01-20,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,22aca4e7-4c75-4b8d-9cae-8c19ce8ae999,Games,2539.79,9.29,True,15.0,8.1,Games,True
2022-01-20,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,8fb2d724-9adf-4b68-9a56-e4137639a1e5,Games,634.88,5.23,True,15.0,17.4,Móveis,False
2022-01-20,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,9826903a-eaeb-4a47-bfc5-5f14812739ee,Games,3583.93,5.69,True,15.0,6.2,Games,True
2022-01-20,fb4fdb2a-8c74-4276-9e00-0686f4169d85,Médio ticket e baixa frequência,77934f9b-d85d-4cc1-a0cf-08593259a1be,Games,154.15,8.79,True,,10.7,Móveis,False
2022-01-20,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,6b604cb5-260b-4d1d-9cd2-b64d6e16d0b4,Games,154.53,2.19,True,,27.2,Informática;Livros,False
2022-01-20,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,518ca4a4-ddcc-48a2-8dbc-30a78e590288,Games,309.69,7.95,True,4.0,7.9,Informática;Móveis,False
2022-01-20,add3a00e-3886-49aa-abff-854a24191082,Médio ticket e alta frequência,34f86046-1e63-4c12-94d7-eee7a86f7f08,Games,4415.98,1.87,True,14.0,5.5,Games,True
2022-01-21,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,1fe749f8-c0b3-4b8e-aef7-2e735b6b8cdd,Games,4438.09,1.38,True,5.0,9.2,Games,True
2022-01-21,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,77e35400-c30e-4418-accf-ca4a02fd6630,Games,3942.53,1.44,True,,14.0,Games,True
2022-01-21,265af81b-9366-46fb-866e-f3949af12e60,Médio ticket e baixa frequência,fdb80223-1daa-4cf4-ab0c-5c2403d2faaf,Games,2677.7,0.72,True,,26.1,Informática;Eletrodomésticos,False
2022-01-21,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,4e923c9a-913b-4d44-bff5-1a7bcfddc8ac,Games,3970.7,9.76,True,1.0,9.4,Games,True
2022-01-21,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,c9864bd6-a4f2-4a11-bcbb-e84b9ff1c43f,Games,119.37,0.52,True,5.0,10.0,Informática,False
2022-01-21,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,56753ce4-eb22-496b-82fc-6fc503e3602d,Games,4489.03,2.83,True,1.0,28.6,Informática;Games,True
2022-01-21,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,2ec3a8bd-6116-4c72-b578-0abc2a0ca844,Games,228.75,0.5,True,11.0,22.3,Móveis,False
2022-01-21,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,31ebef20-ed15-436e-bc89-5e4701a6ab6e,Games,185.31,2.46,True,1.0,16.2,Informática,False
2022-01-21,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,1adb48b7-2420-4e15-9955-e5a7b00802ba,Games,2620.22,6.42,True,17.0,11.2,Games,True
2022-01-21,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,aaaa300b-6728-44b8-aaa1-481fb3530391,Games,3137.5,2.35,True,0.0,6.5,Informática;Livros;Livros;Games,True
2022-01-21,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,fb3cc223-07ff-476e-9711-6c406c3818cf,Games,119.1,0.75,True,2.0,15.4,Informática,False
2022-01-21,2c4b2824-e755-442d-8c42-b87306da44a7,Baixo ticket e baixa frequência,0920d176-0041-43b1-b6a5-ca6f63a677de,Games,116.98,2.52,True,,31.8,Informática,False
2022-01-21,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,770713fc-73af-491f-88fa-b9b0467d2ea4,Games,36.83,0.43,True,5.0,9.3,Livros,False
2022-01-21,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,6a0def85-0988-4d21-844b-7a66c724e776,Games,6283.2,2.44,True,8.0,12.3,Eletrodomésticos;Games,True
2022-01-21,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,03c2e634-2719-4792-ab22-b21df337b86c,Games,29.07,6.2,True,0.0,15.3,Livros,False
2022-01-21,940ee9da-6a13-4157-8169-6f2fa12d3bbd,Médio ticket e alta frequência,90ea4df9-f99e-4941-b7fa-063840f93577,Games,293.68,1.38,True,2.0,13.5,Informática,False
2022-01-21,8cbe4b15-6eac-43f8-914e-2e4ae8b2e37f,Médio ticket e baixa frequência,f5bb59a5-38bf-446a-9ac9-e33b4c51ebf4,Games,2023.52,9.26,True,20.0,59.1,Games;Livros,True
2022-01-21,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,80865dce-b7fa-4617-b1bd-f6e97c53b37b,Games,4686.97,2.35,True,10.0,25.8,Games,True
2022-01-21,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,7288dc1d-f8f6-4cfe-895c-b60b5d873b6b,Games,1579.45,8.97,True,9.0,16.1,Eletrodomésticos;Móveis,False
2022-01-22,045f1b5b-4c8c-44e2-8ba5-cb9cfc3501c3,Alto ticket e baixa frequência,fb0daa47-66c8-45bb-afc1-be4ab527338b,Games,4668.8,2.73,True,,50.8,Games,True
2022-01-22,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,6f6949c3-af4a-4235-a36b-8067dd3b92c2,Games,31.85,9.01,True,1.0,10.4,Livros,False
2022-01-23,418bd014-a1aa-42da-b0f3-7382828e8546,Alto ticket e baixa frequência,089a437d-6586-45fd-8259-ec7de6d0df51,Games,3755.54,5.08,True,,11.0,Móveis;Games,True
2022-01-23,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,6fc035c2-75da-4f97-b8be-1c7e7ec8f69c,Games,224.21,2.47,True,10.0,19.3,Móveis,False
2022-01-23,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,d9634964-524f-4ecc-9168-2a5b6125f6ba,Games,628.09,9.95,True,7.0,13.5,Informática;Móveis,False
2022-01-23,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,13c1c791-47cd-4dc3-9471-ff15fce4d5a2,Games,2032.09,7.59,True,4.0,5.9,Games,True
2022-01-23,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,a4932ec5-c4ec-420f-b6c1-f6865e3dd366,Games,2246.95,0.09,True,16.0,29.6,Games,True
2022-01-23,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,85a838c2-386a-4218-9c47-944e8cc5210a,Games,4461.6,0.85,True,3.0,6.1,Games,True
2022-01-23,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,4964c1f5-e46f-46b1-995e-14c39e4e85cd,Games,2474.14,8.92,True,0.0,8.0,Games;Móveis,True
2022-01-23,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,aeaca14e-0b10-45a3-8ffe-ecab8f56e1c2,Games,1627.04,0.82,True,2.0,10.4,Eletrodomésticos,False
2022-01-23,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,a5c4cbe4-75e7-4cdf-a869-60f7a8d08ffb,Games,1791.45,1.15,True,0.0,18.3,Eletrodomésticos,False
2022-01-23,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,48526a17-cea8-4001-a65c-935cb30c7f70,Games,2838.32,5.39,True,2.0,9.7,Móveis;Livros;Games,True
2022-01-23,ca4b4570-21ec-419d-b513-355c30e44bcc,Médio ticket e baixa frequência,07a51d0b-2e86-48f6-b6dc-a6a48ff5b846,Games,3506.59,7.72,True,22.0,26.5,Games,True
2022-01-23,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,7b465d95-fbec-4b29-beac-8c1b26552223,Games,4697.32,2.14,True,1.0,17.2,Games,True
2022-01-23,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,158c15c5-512b-4477-863b-d09bdffdf409,Games,2012.17,8.5,True,3.0,10.9,Games,True
2022-01-24,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,077acf1e-436e-49be-86b0-bd6d7eecebd1,Games,4594.92,2.48,True,3.0,16.5,Games;Eletrodomésticos;Informática,True
2022-01-24,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,291ae814-3f5d-478d-acda-027ee3de882e,Games,4407.05,2.07,True,3.0,13.1,Games,True
2022-01-24,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,0293fac6-2e74-48d1-a93d-35c16c44064f,Games,2105.69,6.58,True,,16.0,Livros;Games,True
2022-01-24,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,f041cb9c-81cf-4654-9fa8-0b3cde72533a,Games,5422.49,2.2,True,8.0,9.9,Games;Móveis,True
2022-01-24,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,ee6b4bb2-cb2e-4572-8a1e-1b3f2970675d,Games,3554.52,6.46,True,0.0,8.2,Games,True
2022-01-24,79e076a4-27bf-4507-802c-8cbe1a30f46c,Médio ticket e alta frequência,797b904c-5e72-4b3c-aa08-b79345b9f518,Games,691.31,2.81,True,4.0,12.8,Móveis;Livros,False
2022-01-24,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,4489e86f-765d-45d3-a548-5dc4b77e9e43,Games,2339.46,2.45,True,3.0,12.4,Eletrodomésticos,False
2022-01-24,cb859df0-7a92-4da4-8d60-a372d44387af,Médio ticket e baixa frequência,8dce502d-15ff-47a7-a887-273902af46e2,Games,264.68,8.09,True,,51.4,Informática;Informática,False
2022-01-24,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,7f543a11-242a-422a-9eea-5be0dcefa5a7,Games,3582.2,5.73,True,1.0,14.4,Games,True
2022-01-24,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,534f41a7-5774-4cac-8435-3440f26d80f7,Games,402.47,0.18,True,1.0,7.3,Eletrodomésticos;Informática,False
2022-01-24,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,0910306c-2137-47fd-938c-ba40a6055984,Games,3898.83,2.53,True,1.0,9.2,Games,True
2022-01-24,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,a328ff6d-f358-461d-811a-af9ac230eec7,Games,4677.54,2.35,True,3.0,11.4,Livros;Games;Móveis,True
2022-01-24,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,5512d754-99fc-4f20-acb5-350357132ab9,Games,3938.47,1.54,True,0.0,11.8,Games,True
2022-01-25,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,c09d046d-bfb8-41ee-9257-b55fa2e83aea,Games,2213.95,1.56,True,2.0,9.6,Games,True
2022-01-25,3e1be429-60cb-499f-949e-b8b72abe3580,Médio ticket e baixa frequência,161f86ea-f97a-4e89-823e-55e4b6441d62,Games,3960.85,1.98,True,8.0,52.1,Games;Livros,True
2022-01-25,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,db3cb81d-60df-42cc-97d9-650f5698b96d,Games,3492.26,8.1,True,2.0,18.3,Games,True
2022-01-26,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,fe3ee0e9-adfc-4930-a4d3-02e4788b492d,Games,296.28,0.91,True,2.0,12.5,Informática,False
2022-01-26,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,058f033b-15c3-4ef9-8ffe-d5952ae0c75c,Games,4145.61,7.46,True,15.0,6.5,Games;Informática,True
2022-01-26,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,cbe87658-341a-495c-8a21-9ee06e7b78a4,Games,2081.42,5.66,True,2.0,12.0,Eletrodomésticos,False
2022-01-26,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,9c33260a-b1ec-48b0-a3ef-a01b6f32354f,Games,2994.09,0.2,True,5.0,6.8,Games,True
2022-01-26,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,7153508f-cd9c-4b2a-92ff-f89473cbdfaa,Games,4711.64,0.39,True,9.0,19.1,Games;Móveis,True
2022-01-26,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,6dda3060-982a-491e-9bc8-0b4eefc820c6,Games,2061.12,6.58,True,6.0,17.0,Eletrodomésticos,False
2022-01-26,0ce992f6-b7ca-44d1-843d-f31dc629f74c,Médio ticket e alta frequência,c3e0cb8d-e9f5-48d8-bde4-9c74b769ceca,Games,631.68,0.52,True,,29.2,Móveis;Livros,False
2022-01-26,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,1e0024ca-286e-46ae-8c80-2509ce225b9a,Games,2616.56,6.55,True,3.0,8.5,Games,True
2022-01-26,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,a92ef740-d468-4863-8fb4-bf67a5950687,Games,4031.96,8.36,True,2.0,29.3,Games,True
2022-01-26,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,ac86d213-c105-44d7-a174-4db45373306f,Games,2199.57,2.2,True,0.0,17.9,Games,True
2022-01-26,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,6e829f69-0b1c-4cd0-8d04-0d13cba28b31,Games,1484.35,5.21,True,6.0,10.2,Eletrodomésticos,False
2022-01-27,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,2489372d-6820-47ec-9abc-a9bb6a7cfa3d,Games,4776.79,0.48,True,7.0,9.7,Games,True
2022-01-27,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,1633cee7-28b0-4c24-8798-4224910f46f3,Games,290.65,2.4,True,11.0,25.8,Informática,False
2022-01-27,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,9d22ca40-69e4-4e77-a22a-c816b7b05d95,Games,1992.75,9.38,True,6.0,24.2,Games,True
2022-01-27,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,219ea6a4-1154-4a04-a12e-703818bfa521,Games,3961.11,9.97,True,19.0,9.1,Games,True
2022-01-27,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,4920d560-5a0f-4cf8-bfda-0d03904a9ffa,Games,90.89,9.1,True,1.0,11.3,Livros,False
2022-01-27,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,55a39baf-d13b-4897-a26a-f8217826e918,Games,3557.06,6.39,True,11.0,27.6,Games,True
2022-01-27,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,d8dd4644-f2e9-4c90-8f17-b90b66621505,Games,727.86,2.21,True,0.0,17.9,Móveis,False
2022-01-27,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,8f3aa3a4-43b8-471d-80f3-9eddf034cb64,Games,4437.67,1.38,True,3.0,16.7,Games,True
2022-01-27,1919c053-821d-4206-bc59-18407d0e94b5,Médio ticket e alta frequência,cf8fa0d3-cda3-4086-984f-870147f5f219,Games,732.26,1.62,True,15.0,10.6,Móveis,False
2022-01-27,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,9ac3b7ca-6b4c-48ce-ae96-4bd04d87352b,Games,194.44,2.78,True,0.0,19.0,Livros,False
2022-01-28,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,885e422d-72bc-41e0-a0e2-01749aad84cb,Games,6431.44,6.79,True,2.0,19.7,Games;Games;Eletrodomésticos,True
2022-01-28,0ce992f6-b7ca-44d1-843d-f31dc629f74c,Médio ticket e alta frequência,d751ab49-79db-4d74-8743-317e2e557ed7,Games,483.93,6.49,True,2.0,18.5,Móveis,False
2022-01-28,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,a50c3b9e-4b73-4ff8-a2a6-267d9451e2be,Games,2435.16,9.87,True,4.0,6.5,Games;Móveis,True
2022-01-28,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,41511ec5-4f09-48a2-ba4f-e4bf050bfe96,Games,3920.5,8.83,True,16.0,7.7,Games,True
2022-01-28,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,72a25964-d0e0-4ecf-8cb4-d13fa8caf1a8,Games,655.87,2.74,True,1.0,13.8,Móveis,False
2022-01-28,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,c6bc49cd-fb11-496d-be8c-1958f8ce0a54,Games,3469.65,8.69,True,0.0,7.6,Games,True
2022-01-28,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,cbdb5dda-8cbe-4b77-a583-61a9a7f09f8f,Games,7595.68,2.61,True,5.0,13.1,Games;Games;Informática,True
2022-01-28,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,eabf09a5-cd15-4228-9c45-ea04d4184a02,Games,3019.23,1.33,True,16.0,9.9,Games;Livros,True
2022-01-28,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,9d9640df-bd8a-4ed1-a663-51509f58a4e1,Games,7134.57,5.78,True,4.0,6.3,Games;Eletrodomésticos;Eletrodomésticos,True
2022-01-28,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,38e115ba-1979-4334-815b-070590e989fa,Games,3963.95,7.81,True,2.0,8.2,Games,True
2022-01-29,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,7716b452-e813-4113-bea5-64cd3a0681d4,Games,4684.34,2.41,True,1.0,17.3,Games,True
2022-01-29,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,eb772773-679f-46cf-b5ba-23bebc960575,Games,4456.73,0.96,True,1.0,8.1,Games,True
2022-01-29,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,73b8c4ed-a89f-4b65-97fe-5c94c784a7ad,Games,76.9,2.64,True,8.0,24.2,Livros;Livros,False
2022-01-29,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,973edb3b-0c42-4c0e-912c-f7d21b5a157f,Games,4781.62,0.38,True,8.0,7.3,Games,True
2022-01-29,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,5c31d438-e847-4265-a84b-4702eb9fd175,Games,2062.14,6.22,True,6.0,19.4,Games,True
2022-01-29,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,5d9ac9fc-bbae-48ce-9866-c9f5d3719288,Games,4441.88,1.29,True,3.0,26.6,Games,True
2022-01-29,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,7cf37d26-ed67-4951-98b6-1bedc894eaa7,Games,2040.96,7.19,True,13.0,17.8,Games,True
2022-01-29,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,8397533f-7ec4-420f-bf7e-3c8ef984e96d,Games,1983.49,9.8,True,9.0,9.9,Games,True
2022-01-29,cb859df0-7a92-4da4-8d60-a372d44387af,Médio ticket e baixa frequência,b9ed3977-e4d8-4165-bb0f-9e432b77584c,Games,613.35,8.44,True,5.0,59.2,Móveis,False
2022-01-29,0ce992f6-b7ca-44d1-843d-f31dc629f74c,Médio ticket e alta frequência,e90b0c5c-ab72-4cce-885b-7b9ac977d6ae,Games,2980.45,0.65,True,1.0,19.6,Games,True
2022-01-30,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,59dcc916-3839-4efa-8d8e-78a7745dfffa,Games,4087.26,7.11,True,1.0,20.0,Games,True
2022-01-30,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,db7a47e1-edd3-4285-bc81-fcf7cdae91ce,Games,3924.28,1.89,True,4.0,17.7,Games,True
2022-01-30,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,7a23111d-df62-41a5-b891-710af542843b,Games,4461.98,0.84,True,7.0,20.1,Games,True
2022-01-30,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,fa736f82-b22d-4cf7-af91-4402cb3fc8fa,Games,4705.15,1.98,True,0.0,16.5,Games,True
2022-01-30,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,5c4ef24d-e0ed-430b-b55a-20e21b3d9471,Games,59.71,0.48,True,1.0,6.9,Livros,False
2022-01-30,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,0d7a2cde-7fe7-4a80-8d57-8bcd16190203,Games,184.31,2.99,True,2.0,23.7,Informática,False
2022-01-30,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,38144861-99f7-4b60-8020-afb4e663fecd,Games,4686.31,2.37,True,1.0,19.1,Games,True
2022-01-30,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,52e21a1b-b662-4379-901f-22b05f47f69b,Games,2595.5,7.3,True,6.0,24.4,Games,True
2022-01-30,385fb349-5e0a-4af6-83a9-00c272507080,Médio ticket e alta frequência,c3a7ee1c-3c93-434c-b44a-53e817e9d3fe,Games,284.47,5.17,True,15.0,30.0,Eletrodomésticos,False
2022-01-30,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,d95fb0a3-8bfe-429f-a26a-6cdc337e72a7,Games,4151.22,5.65,True,1.0,8.4,Games,True
2022-01-30,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,786086c2-d8be-4d72-922b-498161219ea6,Games,3977.08,7.51,True,2.0,8.3,Games,True
2022-01-30,a659b488-3e19-4c59-934a-9e671d72956e,Médio ticket e baixa frequência,1d683db0-1519-4658-9494-8c461dfba503,Games,251.3,6.23,True,,15.7,Informática,False
2022-01-30,b46e9235-d928-4572-8b88-9f0ffc34a2c1,Médio ticket e alta frequência,870b9959-4a57-4e16-86c7-4dccbabe2f5e,Games,4782.22,0.37,True,14.0,23.1,Games,True
